DATASET_ID,SUBJECT_ID,SESSION_ID,TRIAL_ID,WALKING_SPEED
3,144,290,9,1.41
3,144,290,10,1.44
3,145,291,1,1.38
3,145,291,2,1.37
3,145,291,3,1.36
3,145,291,4,1.39
3,145,291,5,1.39
3,145,291,6,1.37
3,145,291,7,1.37
3,145,291,8,1.37
3,145,291,9,1.35
3,145,291,10,1.33
4,146,292,1,1.44
4,146,292,2,1.42
4,146,292,3,1.42
4,146,292,4,1.45
4,146,292,5,1.45
4,146,292,6,1.43
4,146,292,7,1.42
4,146,292,8,1.46
4,146,292,9,1.49
4,146,292,10,1.47
4,146,292,11,1.49
4,146,292,12,1.38
4,146,292,13,1.4
4,146,292,14,1.41
4,146,292,15,1.42
4,146,292,16,1.37
4,146,292,17,1.44
4,146,292,18,1.45
4,146,292,19,1.45
4,146,292,20,1.42
4,147,293,1,1.46
4,147,293,2,1.46
4,147,293,3,1.53
4,147,293,4,1.53
4,147,293,5,1.52
4,147,293,6,1.49
4,147,293,7,1.53
4,147,293,8,1.54
4,147,293,9,1.49
4,147,293,10,1.57
4,147,293,11,1.6
4,147,293,12,1.6
4,147,293,13,1.58
4,147,293,14,1.58
4,147,293,15,1.57
4,147,293,16,1.56
4,147,293,17,1.59
4,147,293,18,1.62
4,148,294,1,1.37
4,148,294,2,1.32
4,148,294,3,1.37
4,148,294,4,1.33
4,148,294,5,1.37
4,148,294,6,1.31
4,148,294,7,1.3
4,148,294,8,1.26
4,148,294,9,1.35
4,148,294,10,1.4
4,148,294,11,1.4
4,148,294,12,1.38
4,148,294,13,1.37
4,148,294,14,1.37
4,148,294,15,1.4
4,148,294,16,1.42
4,148,294,17,1.43
4,148,294,18,1.34
4,148,294,19,1.39
4,148,294,20,1.39
4,148,294,21,1.33
4,149,295,1,1.57
4,149,295,2,1.59
4,149,295,3,1.61
4,149,295,4,1.57
4,149,295,5,1.6
4,149,295,6,1.6
4,149,295,7,1.63
4,149,295,8,1.59
4,149,295,9,1.6
4,149,295,10,1.57
4,149,295,11,1.59
4,149,295,12,1.6
4,149,295,13,1.61
4,149,295,14,1.62
4,149,295,15,1.66
4,149,295,16,1.64
4,149,295,17,1.64
4,149,295,18,1.62
4,149,295,19,1.61
4,149,295,20,1.58
4,150,296,1,1.42
4,150,296,2,1.43
4,150,296,3,1.48
4,150,296,4,1.38
4,150,296,5,1.47
4,150,296,6,1.45
4,150,296,7,1.47
4,150,296,8,1.43
4,150,296,9,1.46
4,150,296,10,1.49
4,150,296,11,1.46
4,150,296,12,1.45
4,150,296,13,1.47
4,150,296,14,1.48
4,150,296,15,1.48
4,150,296,16,1.47
4,150,296,17,1.52
4,150,296,18,1.45
4,150,296,19,1.47
4,150,296,20,1.46
4,150,296,21,1.47
4,151,297,1,1.36
4,151,297,2,1.39
4,151,297,3,1.38
4,151,297,4,1.38
4,151,297,5,1.34
4,151,297,6,1.31
4,151,297,7,1.35
4,151,297,8,1.32
4,151,297,9,1.37
4,151,297,10,1.31
4,151,297,11,1.35
4,151,297,12,1.33
4,151,297,13,1.36
4,151,297,14,1.32
4,151,297,15,1.37
4,151,297,16,1.34
4,151,297,17,1.34
4,151,297,18,1.36
4,151,297,19,1.32
4,151,297,20,1.31
4,151,297,21,1.35
4,152,298,1,1.4
4,152,298,2,1.44
4,152,298,3,1.45
4,152,298,4,1.41
4,152,298,5,1.41
4,152,298,6,1.41
4,152,298,7,1.39
4,152,298,8,1.36
4,152,298,9,1.36
4,152,298,10,1.36
4,152,298,11,1.35
4,152,298,12,1.33
4,152,298,13,1.35
4,152,298,14,1.36
4,152,298,15,1.33
4,152,298,16,1.34
4,152,298,17,1.33
4,152,298,18,1.33
4,152,298,19,1.34
4,152,298,20,1.34
4,153,299,1,1.63
4,153,299,2,1.53
4,153,299,3,1.59
4,153,299,4,1.56
4,153,299,5,1.6
4,153,299,6,1.59
4,153,299,7,1.57
4,153,299,8,1.48
4,153,299,9,1.48
4,153,299,10,1.5
4,153,299,11,1.54
4,153,299,12,1.5
4,153,299,13,1.6
4,153,299,14,1.6
4,153,299,15,1.54
4,153,299,16,1.48
4,153,299,17,1.48
4,153,299,18,1.62
4,153,299,19,1.57
4,153,299,20,1.62
4,153,299,21,1.57
4,154,300,1,1.36
4,154,300,2,1.39
4,154,300,3,1.38
4,154,300,4,1.38
4,154,300,5,1.41
4,154,300,6,1.45
4,154,300,7,1.43
4,154,300,8,1.43
4,154,300,9,1.43
4,154,300,10,1.42
4,154,300,11,1.4
4,154,300,12,1.43
4,154,300,13,1.44
4,154,300,14,1.48
4,154,300,15,1.47
4,154,300,16,1.46
4,154,300,17,1.53
4,154,300,18,1.51
4,154,300,19,1.49
4,154,300,20,1.46
4,154,300,21,1.45
4,155,301,1,1.52
4,155,301,2,1.58
4,155,301,3,1.57
4,155,301,4,1.56
4,155,301,5,1.63
4,155,301,6,1.54
4,155,301,7,1.58
4,155,301,8,1.58
4,155,301,9,1.6
4,155,301,10,1.55
4,155,301,11,1.59
4,155,301,12,1.56
4,155,301,13,1.59
4,155,301,14,1.55
4,155,301,15,1.54
4,155,301,16,1.56
4,155,301,17,1.54
4,155,301,18,1.52
4,155,301,19,1.55
4,155,301,20,1.54
4,155,301,21,1.56
4,156,302,1,1.45
4,156,302,2,1.43
4,156,302,3,1.38
4,156,302,4,1.42
4,156,302,5,1.42
4,156,302,6,1.42
4,156,302,7,1.38
4,156,302,8,1.43
4,156,302,9,1.4
4,156,302,10,1.45
4,156,302,11,1.39
4,156,302,12,1.46
4,156,302,13,1.43
4,156,302,14,1.43
4,156,302,15,1.42
4,156,302,16,1.42
4,156,302,17,1.42
4,156,302,18,1.43
4,156,302,19,1.46
4,157,303,1,1.47
4,157,303,2,1.5
4,157,303,3,1.5
4,157,303,4,1.47
4,157,303,5,1.45
4,157,303,6,1.49
4,157,303,7,1.52
4,157,303,8,1.52
4,157,303,9,1.47
4,157,303,10,1.45
4,157,303,11,1.42
4,157,303,12,1.43
4,157,303,13,1.48
4,157,303,14,1.46
4,157,303,15,1.47
4,157,303,16,1.48
4,157,303,17,1.47
4,157,303,18,1.46
4,157,303,19,1.45
4,157,303,20,1.43
4,158,304,1,1.41
4,158,304,2,1.38
4,158,304,3,1.37
4,158,304,4,1.37
4,158,304,5,1.39
4,158,304,6,1.44
4,158,304,7,1.42
4,158,304,8,1.4
4,158,304,9,1.41
4,158,304,10,1.39
4,158,304,11,1.4
4,158,304,12,1.39
4,158,304,13,1.4
4,158,304,14,1.35
4,158,304,15,1.4
4,158,304,16,1.41
4,158,304,17,1.4
4,158,304,18,1.4
4,158,304,19,1.41
4,158,304,20,1.38
4,158,304,21,1.38
4,159,305,1,1.55
4,159,305,2,1.6
4,159,305,3,1.65
4,159,305,4,1.61
4,159,305,5,1.57
4,159,305,6,1.59
4,159,305,7,1.59
4,159,305,8,1.61
4,159,305,9,1.6
4,159,305,10,1.6
4,159,305,11,1.62
4,159,305,12,1.66
4,159,305,13,1.58
4,159,305,14,1.65
4,159,305,15,1.61
4,159,305,16,1.69
4,159,305,17,1.64
4,159,305,18,1.66
4,159,305,19,1.63
4,159,305,20,1.7
4,159,305,21,1.61
4,160,306,1,1.47
4,160,306,2,1.42
4,160,306,3,1.47
4,160,306,4,1.48
4,160,306,5,1.49
4,160,306,6,1.51
4,160,306,7,1.46
4,160,306,8,1.43
4,160,306,9,1.47
4,160,306,10,1.5
4,160,306,11,1.41
4,160,306,12,1.48
4,160,306,13,1.43
4,160,306,14,1.46
4,160,306,15,1.47
4,160,306,16,1.45
4,160,306,17,1.51
4,160,306,18,1.47
4,160,306,19,1.43
4,160,306,20,1.44
4,161,307,1,1.42
4,161,307,2,1.47
4,161,307,3,1.41
4,161,307,4,1.48
4,161,307,5,1.45
4,161,307,6,1.5
4,161,307,7,1.53
4,161,307,8,1.46
4,161,307,9,1.53
4,161,307,10,1.51
4,161,307,11,1.47
4,161,307,12,1.49
4,161,307,13,1.49
4,161,307,14,1.49
4,161,307,15,1.48
4,161,307,16,1.45
4,161,307,17,1.5
4,161,307,18,1.46
4,161,307,19,1.51
4,162,308,1,1.29
4,162,308,2,1.32
4,162,308,3,1.3
4,162,308,4,1.32
4,162,308,5,1.31
4,162,308,6,1.34
4,162,308,7,1.34
4,162,308,8,1.33
4,162,308,9,1.32
4,162,308,10,1.31
4,162,308,11,1.32
4,162,308,12,1.3
4,162,308,13,1.33
4,162,308,14,1.33
4,162,308,15,1.32
4,162,308,16,1.31
4,162,308,17,1.28
4,162,308,18,1.28
4,162,308,19,1.3
4,163,309,1,1.45
4,163,309,2,1.49
4,163,309,3,1.4
4,163,309,4,1.41
4,163,309,5,1.37
4,163,309,6,1.35
4,163,309,7,1.4
4,163,309,8,1.4
4,163,309,9,1.41
4,163,309,10,1.39
4,163,309,11,1.37
4,163,309,12,1.37
4,163,309,13,1.39
4,163,309,14,1.42
4,163,309,15,1.39
4,163,309,16,1.43
4,163,309,17,1.39
4,163,309,18,1.45
4,163,309,19,1.4
4,163,309,20,1.39
4,164,310,1,1.22
4,164,310,2,1.21
4,164,310,3,1.24
4,164,310,4,1.2
4,164,310,5,1.24
4,164,310,6,1.19
4,164,310,7,1.29
4,164,310,8,1.25
4,164,310,9,1.19
4,164,310,10,1.14
4,164,310,11,1.3
4,164,310,12,1.29
4,164,310,13,1.26
4,164,310,14,1.28
4,164,310,15,1.21
4,164,310,16,1.21
4,164,310,17,1.24
4,164,310,18,1.28
4,164,310,19,1.26
4,164,310,20,1.29
4,165,311,1,1.45
4,165,311,2,1.45
4,165,311,3,1.4
4,165,311,4,1.37
4,165,311,5,1.47
4,165,311,6,1.44
4,165,311,7,1.54
4,165,311,8,1.48
4,165,311,9,1.46
4,165,311,10,1.42
4,165,311,11,1.47
4,165,311,12,1.36
4,165,311,13,1.42
4,165,311,14,1.4
4,165,311,15,1.47
4,165,311,16,1.48
4,165,311,17,1.45
4,165,311,18,1.51
4,165,311,19,1.54
4,165,311,20,1.45
4,166,312,1,1.37
4,166,312,2,1.37
4,166,312,3,1.34
4,166,312,4,1.37
4,166,312,5,1.35
4,166,312,6,1.36
4,166,312,7,1.36
4,166,312,8,1.35
4,166,312,9,1.34
4,166,312,10,1.36
4,166,312,11,1.36
4,166,312,12,1.36
4,166,312,13,1.35
4,166,312,14,1.34
4,166,312,15,1.39
4,166,312,16,1.39
4,166,312,17,1.37
4,166,312,18,1.38
4,166,312,19,1.39
4,167,313,1,1.52
4,167,313,2,1.46
4,167,313,3,1.45
4,167,313,4,1.48
4,167,313,5,1.49
4,167,313,6,1.48
4,167,313,7,1.48
4,167,313,8,1.49
4,167,313,9,1.5
4,167,313,10,1.5
4,167,313,11,1.5
4,167,313,12,1.49
4,167,313,13,1.47
4,167,313,14,1.47
4,167,313,15,1.43
4,167,313,16,1.5
4,167,313,17,1.5
4,167,313,18,1.43
4,167,313,19,1.53
4,167,313,20,1.47
4,167,313,21,1.49
4,168,314,1,1.52
4,168,314,2,1.55
4,168,314,3,1.55
4,168,314,4,1.53
4,168,314,5,1.53
4,168,314,6,1.51
4,168,314,7,1.5
4,168,314,8,1.53
4,168,314,9,1.58
4,168,314,10,1.53
4,168,314,11,1.55
4,168,314,12,1.55
4,168,314,13,1.52
4,168,314,14,1.55
4,168,314,15,1.53
4,168,314,16,1.55
4,168,314,17,1.55
4,168,314,18,1.57
4,168,314,19,1.54
4,168,314,20,1.55
4,169,315,1,1.54
4,169,315,2,1.5
4,169,315,3,1.48
4,169,315,4,1.52
4,169,315,5,1.5
4,169,315,6,1.44
4,169,315,7,1.54
4,169,315,8,1.48
4,169,315,9,1.45
4,169,315,10,1.43
4,169,315,11,1.5
4,169,315,12,1.54
4,169,315,13,1.44
4,169,315,14,1.52
4,169,315,15,1.52
4,169,315,16,1.53
4,169,315,17,1.55
4,169,315,18,1.55
4,169,315,19,1.54
4,169,315,20,1.56
4,170,316,1,1.49
4,170,316,2,1.47
4,170,316,3,1.51
4,170,316,4,1.53
4,170,316,5,1.54
4,170,316,6,1.52
4,170,316,7,1.49
4,170,316,8,1.5
4,170,316,9,1.49
4,170,316,10,1.51
4,170,316,11,1.51
4,170,316,12,1.53
4,170,316,13,1.48
4,170,316,14,1.52
4,170,316,15,1.48
4,170,316,16,1.53
4,170,316,17,1.47
4,170,316,18,1.51
4,170,316,19,1.52
4,170,316,20,1.52
4,171,317,1,1.45
4,171,317,2,1.47
4,171,317,3,1.49
4,171,317,4,1.49
4,171,317,5,1.44
4,171,317,6,1.41
4,171,317,7,1.45
4,171,317,8,1.5
4,171,317,9,1.48
4,171,317,10,1.41
4,171,317,11,1.41
4,171,317,12,1.48
4,171,317,13,1.52
4,171,317,14,1.43
4,171,317,15,1.4
4,171,317,16,1.45
4,171,317,17,1.44
4,171,317,18,1.44
4,171,317,19,1.45
4,171,317,20,1.37
4,171,317,21,1.35
4,172,318,1,1.47
4,172,318,2,1.46
4,172,318,3,1.43
4,172,318,4,1.39
4,172,318,5,1.42
4,172,318,6,1.4
4,172,318,7,1.4
4,172,318,8,1.42
4,172,318,9,1.41
4,172,318,10,1.41
4,172,318,11,1.39
4,172,318,12,1.4
4,172,318,13,1.43
4,172,318,14,1.47
4,172,318,15,1.47
4,172,318,16,1.43
4,172,318,17,1.4
4,172,318,18,1.45
4,172,318,19,1.4
4,172,318,20,1.4
4,173,319,1,1.39
4,173,319,2,1.38
4,173,319,3,1.46
4,173,319,4,1.49
4,173,319,5,1.45
4,173,319,6,1.45
4,173,319,7,1.46
4,173,319,8,1.47
4,173,319,9,1.48
4,173,319,10,1.51
4,173,319,11,1.51
4,173,319,12,1.5
4,173,319,13,1.46
4,173,319,14,1.46
4,173,319,15,1.55
4,173,319,16,1.45
4,173,319,17,1.51
4,173,319,18,1.51
4,173,319,19,1.5
4,174,320,1,1.49
4,174,320,2,1.47
4,174,320,3,1.52
4,174,320,4,1.52
4,174,320,5,1.53
4,174,320,6,1.49
4,174,320,7,1.43
4,174,320,8,1.5
4,174,320,9,1.56
4,174,320,10,1.51
4,174,320,11,1.51
4,174,320,12,1.53
4,174,320,13,1.55
4,174,320,14,1.56
4,174,320,15,1.55
4,174,320,16,1.58
4,174,320,17,1.54
4,174,320,18,1.56
4,174,320,19,1.53
4,174,320,20,1.52
4,175,321,1,1.45
4,175,321,2,1.45
4,175,321,3,1.45
4,175,321,4,1.49
4,175,321,5,1.45
4,175,321,6,1.48
4,175,321,7,1.46
4,175,321,8,1.47
4,175,321,9,1.47
4,175,321,10,1.48
4,175,321,11,1.47
4,175,321,12,1.46
4,175,321,13,1.49
4,175,321,14,1.5
4,175,321,15,1.5
4,175,321,16,1.42
4,175,321,17,1.51
4,175,321,18,1.49
4,176,322,1,1.44
4,176,322,2,1.5
4,176,322,3,1.48
4,176,322,4,1.54
4,176,322,5,1.51
4,176,322,6,1.5
4,176,322,7,1.47
4,176,322,8,1.49
4,176,322,9,1.52
4,176,322,10,1.46
4,176,322,11,1.49
4,176,322,12,1.46
4,176,322,13,1.47
4,176,322,14,1.43
4,176,322,15,1.5
4,176,322,16,1.47
4,176,322,17,1.41
4,176,322,18,1.48
4,176,322,19,1.45
4,177,323,1,1.32
4,177,323,2,1.34
4,177,323,3,1.35
4,177,323,4,1.38
4,177,323,5,1.37
4,177,323,6,1.31
4,177,323,7,1.35
4,177,323,8,1.39
4,177,323,9,1.39
4,177,323,10,1.41
4,177,323,11,1.36
4,177,323,12,1.36
4,177,323,13,1.36
4,177,323,14,1.38
4,177,323,15,1.39
4,177,323,16,1.39
4,177,323,17,1.37
4,177,323,18,1.37
4,177,323,19,1.35
4,177,323,20,1.41
4,178,324,1,1.64
4,178,324,2,1.66
4,178,324,3,1.66
4,178,324,4,1.71
4,178,324,5,1.69
4,178,324,6,1.63
4,178,324,7,1.68
4,178,324,8,1.63
4,178,324,9,1.73
4,178,324,10,1.63
4,178,324,11,1.63
4,178,324,12,1.71
4,178,324,13,1.62
4,178,324,14,1.64
4,178,324,15,1.67
4,178,324,16,1.69
4,178,324,17,1.69
4,178,324,18,1.7
4,178,324,19,1.65
4,178,324,20,1.65
4,179,325,1,1.39
4,179,325,2,1.43
4,179,325,3,1.44
4,179,325,4,1.43
4,179,325,5,1.42
4,179,325,6,1.4
4,179,325,7,1.39
4,179,325,8,1.39
4,179,325,9,1.38
4,179,325,10,1.38
4,179,325,11,1.41
4,179,325,12,1.46
4,179,325,13,1.46
4,179,325,14,1.47
4,179,325,15,1.39
4,179,325,16,1.41
4,179,325,17,1.4
4,179,325,18,1.37
4,179,325,19,1.39
4,180,326,1,1.5
4,180,326,2,1.54
4,180,326,3,1.5
4,180,326,4,1.48
4,180,326,5,1.48
4,180,326,6,1.46
4,180,326,7,1.46
4,180,326,8,1.45
4,180,326,9,1.42
4,180,326,10,1.46
4,180,326,11,1.46
4,180,326,12,1.46
4,180,326,13,1.5
4,180,326,14,1.45
4,180,326,15,1.49
4,180,326,16,1.54
4,180,326,17,1.5
4,180,326,18,1.45
4,180,326,19,1.52
4,180,326,20,1.43
4,181,327,1,1.31
4,181,327,2,1.32
4,181,327,3,1.34
4,181,327,4,1.33
4,181,327,5,1.36
4,181,327,6,1.37
4,181,327,7,1.36
4,181,327,8,1.36
4,181,327,9,1.34
4,181,327,10,1.39
4,181,327,11,1.33
4,181,327,12,1.32
4,181,327,13,1.31
4,181,327,14,1.28
4,181,327,15,1.38
4,181,327,16,1.37
4,181,327,17,1.38
4,181,327,18,1.33
4,181,327,19,1.35
4,181,327,20,1.34
4,182,328,1,1.52
4,182,328,2,1.52
4,182,328,3,1.51
4,182,328,4,1.53
4,182,328,5,1.59
4,182,328,6,1.5
4,182,328,7,1.48
4,182,328,8,1.5
4,182,328,9,1.48
4,182,328,10,1.51
4,182,328,11,1.46
4,182,328,12,1.45
4,182,328,13,1.47
4,182,328,14,1.46
4,182,328,15,1.5
4,182,328,16,1.41
4,182,328,17,1.49
4,182,328,18,1.42
4,182,328,19,1.46
4,182,328,20,1.45
4,183,329,1,1.55
4,183,329,2,1.57
4,183,329,3,1.51
4,183,329,4,1.69
4,183,329,5,1.63
4,183,329,6,1.67
4,183,329,7,1.65
4,183,329,8,1.66
4,183,329,9,1.58
4,183,329,10,1.62
4,183,329,11,1.59
4,183,329,12,1.64
4,183,329,13,1.61
4,183,329,14,1.66
4,183,329,15,1.64
4,183,329,16,1.66
4,183,329,17,1.62
4,183,329,18,1.65
4,184,330,1,1.4
4,184,330,2,1.39
4,184,330,3,1.44
4,184,330,4,1.43
4,184,330,5,1.45
4,184,330,6,1.41
4,184,330,7,1.41
4,184,330,8,1.4
4,184,330,9,1.39
4,184,330,10,1.4
4,184,330,11,1.38
4,184,330,12,1.4
4,184,330,13,1.34
4,184,330,14,1.44
4,184,330,15,1.37
4,184,330,16,1.4
4,184,330,17,1.41
4,184,330,18,1.36
4,184,330,19,1.4
4,184,330,20,1.41
4,185,331,1,1.61
4,185,331,2,1.58
4,185,331,3,1.56
4,185,331,4,1.59
4,185,331,5,1.6
4,185,331,6,1.62
4,185,331,7,1.6
4,185,331,8,1.55
4,185,331,9,1.57
4,185,331,10,1.61
4,185,331,11,1.57
4,185,331,12,1.6
4,185,331,13,1.67
4,185,331,14,1.58
4,185,331,15,1.62
4,185,331,16,1.6
4,185,331,17,1.5
4,185,331,18,1.55
4,185,331,19,1.53
4,185,331,20,1.61
4,186,332,1,1.65
4,186,332,2,1.61
4,186,332,3,1.66
4,186,332,4,1.62
4,186,332,5,1.6
4,186,332,6,1.6
4,186,332,7,1.63
4,186,332,8,1.61
4,186,332,9,1.64
4,186,332,10,1.67
4,186,332,11,1.58
4,186,332,12,1.66
4,186,332,13,1.59
4,186,332,14,1.61
4,186,332,15,1.58
4,186,332,16,1.61
4,186,332,17,1.61
4,186,332,18,1.64
4,186,332,19,1.64
4,186,332,20,1.57
4,187,333,1,1.67
4,187,333,2,1.66
4,187,333,3,1.68
4,187,333,4,1.69
4,187,333,5,1.67
4,187,333,6,1.66
4,187,333,7,1.64
4,187,333,8,1.66
4,187,333,9,1.65
4,187,333,10,1.65
4,187,333,11,1.65
4,187,333,12,1.62
4,187,333,13,1.66
4,187,333,14,1.63
4,187,333,15,1.66
4,187,333,16,1.71
4,187,333,17,1.62
4,187,333,18,1.62
4,187,333,19,1.67
4,187,333,20,1.67
4,188,334,1,1.68
4,188,334,2,1.68
4,188,334,3,1.71
4,188,334,4,1.63
4,188,334,5,1.7
4,188,334,6,1.71
4,188,334,7,1.71
4,188,334,8,1.72
4,188,334,9,1.73
4,188,334,10,1.7
4,188,334,11,1.67
4,188,334,12,1.66
4,188,334,13,1.68
4,188,334,14,1.69
4,188,334,15,1.7
4,188,334,16,1.72
4,188,334,17,1.75
4,188,334,18,1.72
4,188,334,19,1.71
4,188,334,20,1.68
4,189,335,1,1.62
4,189,335,2,1.65
4,189,335,3,1.62
4,189,335,4,1.59
4,189,335,5,1.64
4,189,335,6,1.6
4,189,335,7,1.65
4,189,335,8,1.63
4,189,335,9,1.61
4,189,335,10,1.67
4,189,335,11,1.66
4,189,335,12,1.64
4,189,335,13,1.64
4,189,335,14,1.63
4,189,335,15,1.65
4,189,335,16,1.63
4,189,335,17,1.62
4,189,335,18,1.6
4,189,335,19,1.65
4,189,335,20,1.61
4,190,336,1,1.49
4,190,336,2,1.48
4,190,336,3,1.52
4,190,336,4,1.55
4,190,336,5,1.51
4,190,336,6,1.5
4,190,336,7,1.5
4,190,336,8,1.46
4,190,336,9,1.48
4,190,336,10,1.48
4,190,336,11,1.48
4,190,336,12,1.46
4,190,336,13,1.48
4,190,336,14,1.5
4,190,336,15,1.49
4,190,336,16,1.51
4,190,336,17,1.53
4,190,336,18,1.54
4,190,336,19,1.49
4,190,336,20,1.54
4,191,337,1,1.57
4,191,337,2,1.54
4,191,337,3,1.59
4,191,337,4,1.5
4,191,337,5,1.52
4,191,337,6,1.52
4,191,337,7,1.53
4,191,337,8,1.52
4,191,337,9,1.55
4,191,337,10,1.51
4,191,337,11,1.6
4,191,337,12,1.56
4,191,337,13,1.58
4,191,337,14,1.54
4,191,337,15,1.56
4,191,337,16,1.53
4,191,337,17,1.55
4,191,337,18,1.53
4,191,337,19,1.55
4,191,337,20,1.55
4,192,338,1,1.44
4,192,338,2,1.41
4,192,338,3,1.41
4,192,338,4,1.39
4,192,338,5,1.41
4,192,338,6,1.36
4,192,338,7,1.4
4,192,338,8,1.36
4,192,338,9,1.39
4,192,338,10,1.39
4,192,338,11,1.43
4,192,338,12,1.38
4,192,338,13,1.4
4,192,338,14,1.39
4,192,338,15,1.39
4,192,338,16,1.38
4,192,338,17,1.4
4,192,338,18,1.38
4,192,338,19,1.36
4,192,338,20,1.36
4,193,339,1,1.52
4,193,339,2,1.52
4,193,339,3,1.53
4,193,339,4,1.54
4,193,339,5,1.5
4,193,339,6,1.51
4,193,339,7,1.47
4,193,339,8,1.52
4,193,339,9,1.46
4,193,339,10,1.52
4,193,339,11,1.55
4,193,339,12,1.53
4,193,339,13,1.47
4,193,339,14,1.52
4,193,339,15,1.5
4,193,339,16,1.59
4,193,339,17,1.47
4,193,339,18,1.51
4,193,339,19,1.51
4,193,339,20,1.53
4,194,340,1,1.48
4,194,340,2,1.46
4,194,340,3,1.51
4,194,340,4,1.46
4,194,340,5,1.51
4,194,340,6,1.48
4,194,340,7,1.51
4,194,340,8,1.44
4,194,340,9,1.47
4,194,340,10,1.53
4,194,340,11,1.51
4,194,340,12,1.48
4,194,340,13,1.52
4,194,340,14,1.51
4,194,340,15,1.51
4,194,340,16,1.53
4,194,340,17,1.51
4,194,340,18,1.54
4,194,340,19,1.54
4,194,340,20,1.45
4,195,341,1,1.37
4,195,341,2,1.4
4,195,341,3,1.44
4,195,341,4,1.44
4,195,341,5,1.43
4,195,341,6,1.41
4,195,341,7,1.41
4,195,341,8,1.43
4,195,341,9,1.38
4,195,341,10,1.44
4,195,341,11,1.41
4,195,341,12,1.33
4,195,341,13,1.41
4,195,341,14,1.43
4,195,341,15,1.42
4,195,341,16,1.34
4,195,341,17,1.39
4,195,341,18,1.44
4,195,341,19,1.44
4,196,342,1,1.38
4,196,342,2,1.42
4,196,342,3,1.41
4,196,342,4,1.49
4,196,342,5,1.47
4,196,342,6,1.42
4,196,342,7,1.46
4,196,342,8,1.39
4,196,342,9,1.43
4,196,342,10,1.39
4,196,342,11,1.41
4,196,342,12,1.41
4,196,342,13,1.37
4,196,342,14,1.44
4,196,342,15,1.47
4,196,342,16,1.39
4,196,342,17,1.39
4,196,342,18,1.34
4,196,342,19,1.41
4,196,342,20,1.38
4,197,343,1,1.38
4,197,343,2,1.39
4,197,343,3,1.33
4,197,343,4,1.33
4,197,343,5,1.31
4,197,343,6,1.32
4,197,343,7,1.34
4,197,343,8,1.35
4,197,343,9,1.31
4,197,343,10,1.38
4,197,343,11,1.4
4,197,343,12,1.39
4,197,343,13,1.34
4,197,343,14,1.36
4,197,343,15,1.4
4,197,343,16,1.37
4,197,343,17,1.38
4,197,343,18,1.36
4,197,343,19,1.36
4,198,344,1,1.35
4,198,344,2,1.39
4,198,344,3,1.4
4,198,344,4,1.41
4,198,344,5,1.45
4,198,344,6,1.43
4,198,344,7,1.4
4,198,344,8,1.44
4,198,344,9,1.33
4,198,344,10,1.34
4,198,344,11,1.34
4,198,344,12,1.36
4,198,344,13,1.4
4,198,344,14,1.33
4,198,344,15,1.39
4,198,344,16,1.41
4,198,344,17,1.42
4,198,344,18,1.37
4,199,345,1,1.29
4,199,345,2,1.28
4,199,345,3,1.26
4,199,345,4,1.25
4,199,345,5,1.23
4,199,345,6,1.26
4,199,345,7,1.25
4,199,345,8,1.25
4,199,345,9,1.2
4,199,345,10,1.23
4,199,345,11,1.22
4,199,345,12,1.21
4,199,345,13,1.24
4,199,345,14,1.19
4,199,345,15,1.23
4,199,345,16,1.19
4,199,345,17,1.21
4,199,345,18,1.2
4,199,345,19,1.24
4,200,346,1,1.41
4,200,346,2,1.35
4,200,346,3,1.39
4,200,346,4,1.35
4,200,346,5,1.45
4,200,346,6,1.42
4,200,346,7,1.38
4,200,346,8,1.45
4,200,346,9,1.42
4,200,346,10,1.42
4,200,346,11,1.38
4,200,346,12,1.38
4,200,346,13,1.39
4,200,346,14,1.41
4,200,346,15,1.42
4,200,346,16,1.41
4,200,346,17,1.41
4,200,346,18,1.38
4,200,346,19,1.41
4,200,346,20,1.45
4,201,347,1,1.26
4,201,347,2,1.29
4,201,347,3,1.29
4,201,347,4,1.33
4,201,347,5,1.36
4,201,347,6,1.3
4,201,347,7,1.33
4,201,347,8,1.23
4,201,347,9,1.29
4,201,347,10,1.26
4,201,347,11,1.3
4,201,347,12,1.29
4,201,347,13,1.28
4,201,347,14,1.28
4,201,347,15,1.29
4,201,347,16,1.24
4,201,347,17,1.28
4,201,347,18,1.28
4,201,347,19,1.26
4,201,347,20,1.23
4,202,348,1,1.37
4,202,348,2,1.42
4,202,348,3,1.34
4,202,348,4,1.39
4,202,348,5,1.42
4,202,348,6,1.42
4,202,348,7,1.37
4,202,348,8,1.41
4,202,348,9,1.39
4,202,348,10,1.42
4,202,348,11,1.4
4,202,348,12,1.4
4,202,348,13,1.4
4,202,348,14,1.4
4,202,348,15,1.39
4,202,348,16,1.41
4,202,348,17,1.38
4,202,348,18,1.37
5,203,349,1,1.64
5,203,349,2,1.65
5,203,349,3,1.62
5,203,349,4,1.61
5,203,349,5,1.59
5,203,349,6,1.61
5,203,349,7,1.57
5,203,349,8,1.55
5,203,349,9,1.6
5,203,349,10,1.58
5,203,349,11,1.56
5,203,349,12,1.55
5,203,349,13,1.55
5,203,349,14,1.58
5,203,349,15,1.56
5,203,350,1,1.65
5,203,350,2,1.6
5,203,350,3,1.58
5,203,350,4,1.56
5,203,350,5,1.57
